gene_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
gene-TUBGCP2|TUBGCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SRP72|SRP72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LEPROTL1|LEPROTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SARAF|SARAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-POLR2B|POLR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IGFBP7|IGFBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM131B|FAM131B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLCN1|CLCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CHRNB3|CHRNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405113|LOC128405113,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0
gene-HOOK3|HOOK3,0,75,48,67,49,109,74,94,86,103,0,100,29,45,34
gene-KCMF1|KCMF1,5736,4098,3649,2096,2787,3141,2494,2791,2413,2889,3323,3993,3493,3042,2530
gene-LOC128404607|LOC128404607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FNTA|FNTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ABCA1|ABCA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC44A1|SLC44A1,0,0,0,12,0,0,0,0,0,6,14,0,0,0,0
gene-ZNF462|ZNF462,45,23,26,22,49,14,29,25,20,18,51,111,32,50,8
gene-RAD23B|RAD23B,68,79,78,40,40,35,39,43,34,53,80,68,59,54,56
gene-KLF4|KLF4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
gene-ALDOB|ALDOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GRIN3A|GRIN3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RNF20|RNF20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PGAP4|PGAP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405292|LOC128405292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SNX30|SNX30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HSDL2|HSDL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTBP3|PTBP3,48,9,23,29,18,0,0,10,26,0,30,0,9,11,8
gene-UGCG|UGCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNAJC25|DNAJC25,108,0,0,0,0,0,0,0,25,0,30,0,0,0,29
gene-ECPAS|ECPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NFIB|NFIB,131,161,68,84,160,58,71,106,77,143,158,286,122,109,72
gene-TRNAH-GUG-8|TRNAH-GUG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAH-GUG-9|TRNAH-GUG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UHRF2|UHRF2,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0
gene-PTPRD|PTPRD,90,21,11,31,22,40,17,13,36,10,36,30,24,20,14
gene-LOC128405479|LOC128405479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIAA2026|KIAA2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PLGRKT|PLGRKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MLANA|MLANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ERMP1|ERMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIC1|RIC1,33,13,18,9,25,23,28,51,28,24,28,11,6,14,10
gene-LOC128405381|LOC128405381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405376|LOC128405376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RCL1|RCL1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
gene-LOC128404993|LOC128404993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDC37L1|CDC37L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LPAR1|LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MUSK|MUSK,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405467|LOC128405467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TEK|TEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTC39B|TTC39B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSIP1|PSIP1,0,0,116,0,0,0,0,0,0,91,212,0,109,89,0
gene-PLIN2|PLIN2,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene-RPS6|RPS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MLLT3|MLLT3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
gene-SMARCA2|SMARCA2,0,0,30,17,23,17,0,0,0,13,0,29,0,23,0
gene-VLDLR|VLDLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KCNV2|KCNV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PUM3|PUM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405012|LOC128405012,79,0,24,0,0,0,0,0,32,0,66,0,0,0,9
gene-RFX3|RFX3,0,22,19,0,28,6,8,6,0,3,28,20,20,13,19
gene-TMEM39A|TMEM39A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIMKLB|RIMKLB,10,9,15,11,29,14,11,4,11,8,5,22,5,0,0
gene-CARM1|CARM1,69,30,34,22,17,36,17,32,30,34,62,69,34,43,29
gene-TMED1|TMED1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNM2|DNM2,13,0,17,0,29,24,17,10,0,24,53,33,20,23,0
gene-ILF3|ILF3,1168,726,538,442,660,615,563,582,743,696,1138,897,729,641,685
gene-SLC44A2|SLC44A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-S1PR5|S1PR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ILVBL|ILVBL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404618|LOC128404618,6,5,4,6,3,4,4,8,3,4,5,6,4,6,5
gene-PNPLA6|PNPLA6,107,74,75,20,56,33,39,63,31,56,75,32,25,36,80
gene-MCOLN1|MCOLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CNN1|CNN1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gene-NFIX|NFIX,381,296,165,243,411,278,370,252,310,424,569,1041,292,539,168
gene-RAD23A|RAD23A,17,0,0,0,7,0,0,0,0,0,0,14,0,0,0
gene-CALR|CALR,16,0,0,7,0,0,6,0,0,0,10,0,0,11,10
gene-FARSA|FARSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SMARCA4|SMARCA4,9,0,0,0,8,0,10,0,7,0,0,17,0,7,0
gene-SH2D3A|SH2D3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRIP10|TRIP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404745|LOC128404745,0,2,6,3,4,2,3,3,3,2,3,4,3,3,5
gene-TUBB4A|TUBB4A,23,19,28,24,40,20,19,18,55,20,35,27,13,11,18
gene-KHSRP|KHSRP,118,127,175,84,129,159,101,84,140,71,201,125,111,130,115
gene-GTF2F1|GTF2F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RFX1|RFX1,0,35,24,0,0,0,0,0,15,0,0,0,0,0,0
gene-LOC128405277|LOC128405277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DCAF15|DCAF15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CC2D1A|CC2D1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZSWIM4|ZSWIM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-YJU2B|YJU2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404879|LOC128404879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDC37|CDC37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPC24|SPC24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KEAP1|KEAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RBM3|RBM3,1281,1049,1182,867,1056,706,755,649,871,734,1247,1128,973,571,795
gene-LOC128405061|LOC128405061,0,0,0,0,66,0,74,0,0,0,0,0,0,0,79
gene-LOC128405044|LOC128405044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-WDR13|WDR13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gene-GRIPAP1|GRIPAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OTUD5|OTUD5,188,230,107,74,74,123,72,66,41,70,92,71,114,81,59
gene-SLC35A2|SLC35A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PHF8|PHF8,10,12,8,6,0,7,0,4,0,4,15,11,0,6,6
gene-LOC128405488|LOC128405488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HUWE1|HUWE1,377,376,280,228,241,354,244,204,313,319,413,270,194,238,237
gene-KDM5C|KDM5C,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBL4A|UBL4A,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0
gene-FAM50A|FAM50A,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
gene-GDI1|GDI1,0,0,9,0,9,0,5,8,0,0,0,0,0,0,0
gene-LOC128405481|LOC128405481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gene-RPL10|RPL10,14,28,31,30,29,10,22,28,30,16,53,43,25,20,30
gene-SRPK3|SRPK3,0,0,0,0,0,0,0,0,6,0,10,0,4,0,0
gene-PLXNB3|PLXNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC6A8|SLC6A8,414,297,140,331,339,369,132,83,217,123,219,528,233,151,67
gene-CCNQ|CCNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DUSP9|DUSP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404970|LOC128404970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FLNA|FLNA,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
gene-LOC128405483|LOC128405483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405485|LOC128405485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SSR4|SSR4,2,2,2,0,2,3,1,1,2,2,0,2,2,3,2
gene-NAA10|NAA10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
gene-HCFC1|HCFC1,10,0,0,0,0,0,0,0,6,0,12,0,0,9,0
gene-CACNA1F|CACNA1F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HSD17B10|HSD17B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC22|CCDC22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FOXP3|FOXP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP1R3F|PPP1R3F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404934|LOC128404934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GPR173|GPR173,1,3,2,0,0,8,0,2,0,2,2,3,0,0,0
gene-TSPYL2|TSPYL2,1,1,0,0,0,3,2,1,1,2,1,0,2,1,2
gene-SMC1A|SMC1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404919|LOC128404919,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gene-EIF3G|EIF3G,7,7,14,5,0,3,3,0,5,3,5,4,6,6,8
gene-LOC128405135|LOC128405135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDK16|CDK16,22,12,18,12,12,7,14,7,18,11,14,17,0,9,11
gene-LOC128405296|LOC128405296,2,0,3,3,0,0,4,2,5,6,4,0,0,4,3
gene-UBA1|UBA1,206,172,104,0,85,0,0,68,0,111,0,97,72,0,0
gene-RBM10|RBM10,43,76,60,72,60,73,56,37,57,44,106,168,67,101,54
gene-IMP4|IMP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTPN18|PTPN18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405438|LOC128405438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CXXC1|CXXC1,87,62,22,20,31,34,25,14,12,29,41,34,27,21,21
gene-SPPL2B|SPPL2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-THOP1|THOP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-YJU2|YJU2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UPF1|UPF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SUGP1|SUGP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAU2|MAU2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405927|LOC128405927,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1
gene-TMEM259|TMEM259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OAZ1|OAZ1,478,296,630,297,280,251,276,301,255,284,339,377,240,263,243
gene-AP3D1|AP3D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MKNK2|MKNK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BTBD2|BTBD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CRTC1|CRTC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COMP|COMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NCLN|NCLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405611|LOC128405611,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
gene-LOC128405610|LOC128405610,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
gene-UHRF1|UHRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARRDC5|ARRDC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405896|LOC128405896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TICAM1|TICAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FEM1A|FEM1A,3,1,0,1,2,1,1,0,0,1,1,1,0,0,0
gene-LOC128405852|LOC128405852,4,4,5,3,6,1,1,2,3,2,6,4,4,3,3
gene-LOC128405838|LOC128405838,103,56,76,53,69,32,27,29,46,34,84,57,66,39,34
gene-PIAS4|PIAS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405840|LOC128405840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAP2K2|MAP2K2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HDGFL2|HDGFL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405798|LOC128405798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBXN6|UBXN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CHAF1A|CHAF1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SH3GL1|SH3GL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MPND|MPND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STAP2|STAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAB11B|RAB11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TIMM44|TIMM44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANO8|ANO8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GNA11|GNA11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TLE5|TLE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDC34|CDC34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-POLRMT|POLRMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SBNO2|SBNO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STK11|STK11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CIRBP|CIRBP,6,8,15,6,0,3,4,7,5,7,8,4,3,0,7
gene-DAZAP1|DAZAP1,115,87,57,41,38,83,27,28,22,65,81,67,75,74,32
gene-RPS15|RPS15,0,6,15,9,9,7,9,5,9,3,14,10,7,5,9
gene-UBA52|UBA52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405689|LOC128405689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NFIC|NFIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405928|LOC128405928,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1
gene-LOC128405929|LOC128405929,2,2,2,1,1,1,2,1,1,2,0,2,1,1,1
gene-CFD|CFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SIRT6|SIRT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PLPPR3|PLPPR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTBP1|PTBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MISP|MISP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PALM|PALM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405922|LOC128405922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405923|LOC128405923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PLVAP|PLVAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKRD24|ANKRD24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM38A|TMEM38A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MED26|MED26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CHERP|CHERP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C18H19orf44|C18H19orf44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TPM4|TPM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELAVL1|ELAVL1,27,18,11,12,15,9,8,5,21,7,14,12,17,3,6
gene-SIN3B|SIN3B,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gene-CPAMD8|CPAMD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARRDC2|ARRDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-USE1|USE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LONP1|LONP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405878|LOC128405878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-JUND|JUND,34,6,18,6,20,4,13,3,15,12,7,3,8,5,4
gene-PGPEP1|PGPEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406071|LOC128406071,13,10,15,15,13,12,0,10,0,19,0,23,6,12,10
gene-LOC128406015|LOC128406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405953|LOC128405953,65,50,21,24,26,35,23,21,5,36,26,71,16,10,0
gene-LOC128405940|LOC128405940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gene-LOC128405941|LOC128405941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405937|LOC128405937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406025|LOC128406025,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
gene-LOC128406026|LOC128406026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
gene-LOC128406028|LOC128406028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406027|LOC128406027,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
gene-LOC128405955|LOC128405955,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406140|LOC128406140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405946|LOC128405946,399,363,312,240,266,348,174,168,216,234,382,347,434,285,242
gene-LOC128406144|LOC128406144,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
gene-LOC128406132|LOC128406132,0,11,0,0,5,5,0,0,6,0,12,11,13,0,6
gene-LOC128405950|LOC128405950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405988|LOC128405988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406049|LOC128406049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405947|LOC128405947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405951|LOC128405951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128405991|LOC128405991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406023|LOC128406023,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0
gene-LOC128405962|LOC128405962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406138|LOC128406138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406139|LOC128406139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406137|LOC128406137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406066|LOC128406066,2,1,5,2,4,6,2,0,0,6,3,2,1,4,6
gene-EDF1|EDF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPTAN1|SPTAN1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gene-NEK6|NEK6,30,21,0,18,0,0,16,0,0,22,0,27,0,16,0
gene-DENND1A|DENND1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STRBP|STRBP,9,3,6,3,5,2,4,2,0,1,4,9,5,3,7
gene-LOC128407039|LOC128407039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RABGAP1|RABGAP1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
gene-GPR21|GPR21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gene-ZBTB26|ZBTB26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZBTB6|ZBTB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RC3H2|RC3H2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
gene-LOC128407062|LOC128407062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PDCL|PDCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTGS1|PTGS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407041|LOC128407041,4,2,3,2,2,1,2,2,2,3,2,3,2,1,3
gene-GLT6D1|GLT6D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406405|LOC128406405,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
gene-ODF2|ODF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CIZ1|CIZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GOLGA2|GOLGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDK9|CDK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AK1|AK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATP6V1G1|ATP6V1G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CAMSAP1|CAMSAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406925|LOC128406925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAB14|RAB14,37,25,20,11,23,0,0,0,14,0,13,0,15,21,0
gene-GSN|GSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FBXW2|FBXW2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gene-LOC128406945|LOC128406945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RALGPS1|RALGPS1,25,10,18,0,8,14,18,5,12,10,12,19,11,13,6
gene-LOC128407042|LOC128407042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANGPTL2|ANGPTL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406944|LOC128406944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PBX3|PBX3,0,0,23,6,22,0,5,0,0,25,10,25,0,29,5
gene-MAPKAP1|MAPKAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406741|LOC128406741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406740|LOC128406740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HSPA5|HSPA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP6C|PPP6C,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
gene-ARPC5L|ARPC5L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPL35|RPL35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NSMF|NSMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407056|LOC128407056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gene-LOC128407052|LOC128407052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPL12|RPL12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LRSAM1|LRSAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRRC2B|PRRC2B,0,14,8,10,8,0,0,0,0,0,9,13,0,0,0
gene-LOC128407051|LOC128407051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAPGEF1|RAPGEF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407044|LOC128407044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407045|LOC128407045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407047|LOC128407047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407046|LOC128407046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPL7A|RPL7A,7,7,15,6,12,6,9,4,5,7,14,12,8,9,9
gene-RALGDS|RALGDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GFI1B|GFI1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128406377|LOC128406377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gene-SURF4|SURF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ABL1|ABL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FUBP3|FUBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
